time_proper_Myr,radiation_pressure_proper_cgs_dyn_cm2,gas_pressure_proper_cgs_dyn_cm2,pressure_ratio
8.512030487727842987e-01,1.399355127364436831e-54,2.721973652986498089e-12,5.140957649715275097e-43
8.515564067334751019e-01,1.398557441246012887e-54,2.721978409555502351e-12,5.138018128051194032e-43
8.519097666241860489e-01,1.397841769338992876e-54,2.721983696700699851e-12,5.135378918813174653e-43
8.522631284178973088e-01,1.397194801415182926e-54,2.721989575990152918e-12,5.132991006796704581e-43
8.526164920875469733e-01,1.396603740778331939e-54,2.721996015549747906e-12,5.130807439834796697e-43
8.529698576060312787e-01,1.396056159330584091e-54,2.722002893457886667e-12,5.128782789635866616e-43
8.533232249462047170e-01,1.395539753827245741e-54,2.722010014886297763e-12,5.126872223817072981e-43
8.536765940808800357e-01,1.395042082899725890e-54,2.722017142575855000e-12,5.125030482282681101e-43
8.540299649828275719e-01,1.394550335944603694e-54,2.722024037263403379e-12,5.123210952048094036e-43
8.543833376247758071e-01,1.394051218430210560e-54,2.722030445990347924e-12,5.121365267914985699e-43
8.547367119794120338e-01,1.393530691085566751e-54,2.722036235454161242e-12,5.119442103433503650e-43
8.550900880193810227e-01,1.392973877259095273e-54,2.722041387316747157e-12,5.117386839706429411e-43
8.554434657172864664e-01,1.392364744667365214e-54,2.722046005816190232e-12,5.115140382242997629e-43
8.557968450456907572e-01,1.391685678369500846e-54,2.722050266683918563e-12,5.112637688593800743e-43
8.561502259771145429e-01,1.390916879041330315e-54,2.722054398284047962e-12,5.109805593591915309e-43
8.565036084840380592e-01,1.390023646906129813e-54,2.722058642113937763e-12,5.106516169051538150e-43
8.568569925389005748e-01,1.389213552229262132e-54,2.722063174190547256e-12,5.103531635125878279e-43
8.572103781141010570e-01,1.388487505780163608e-54,2.722068220815553509e-12,5.100854913049025567e-43
8.575637651819979501e-01,1.387832320926896612e-54,2.722073850322890571e-12,5.098437431307284256e-43
8.579171537149102855e-01,1.387235319278516410e-54,2.722080049929581886e-12,5.096232637663991895e-43
8.582705436851172376e-01,1.386684230863216900e-54,2.722086720133184612e-12,5.094195642655242474e-43
8.586239350648589008e-01,1.386166974840617040e-54,2.722093685858499125e-12,5.092282392931105227e-43
8.589773278263366230e-01,1.385671403736604140e-54,2.722100722216606202e-12,5.090448683354567522e-43
8.593307219417127829e-01,1.385185067901876040e-54,2.722107591548842930e-12,5.088649222398017615e-43
8.596841173831119010e-01,1.384695074931411601e-54,2.722114049356007092e-12,5.086837104635642478e-43
8.600375141226210829e-01,1.384187869314457880e-54,2.722119923160843550e-12,5.084962853903881754e-43
8.603909121322893538e-01,1.383649112463063434e-54,2.722125164773069168e-12,5.082973885142463248e-43
8.607443113841288795e-01,1.383063434792032870e-54,2.722129848793194527e-12,5.080813596769412901e-43
8.610977118501157435e-01,1.382414049797004451e-54,2.722134126763750804e-12,5.078420038914495570e-43
8.614511135021888366e-01,1.381682220123022480e-54,2.722138211610659399e-12,5.075723981353232787e-43
8.618045163122520780e-01,1.380819244617228404e-54,2.722142339935202040e-12,5.072546076521837511e-43
8.621579202521734153e-01,1.379993430935127729e-54,2.722146734572644367e-12,5.069504201990697900e-43
8.625113252937857133e-01,1.379254026881179402e-54,2.722151571631684365e-12,5.066778945209289180e-43
8.628647314088874198e-01,1.378587984153410129e-54,2.722156956190639133e-12,5.064322176641104580e-43
8.632181385692422326e-01,1.377982732739757624e-54,2.722162907405973240e-12,5.062087683991244578e-43
8.635715467465803208e-01,1.377426138103209100e-54,2.722169355096206773e-12,5.060031020937446753e-43
8.639249559125981026e-01,1.376906316568866225e-54,2.722176148910766123e-12,5.058108811657219639e-43
8.642783660389590228e-01,1.376411393272452931e-54,2.722183080553293780e-12,5.056277820199706327e-43
8.646317770972936634e-01,1.375929265066424125e-54,2.722189917478956501e-12,5.054494016863761153e-43
8.649851890592000769e-01,1.375447433686732171e-54,2.722196387878250739e-12,5.052711993196019702e-43
8.653386018962446746e-01,1.374952831359250606e-54,2.722202343435311286e-12,5.050884019239050187e-43
8.656920155799615602e-01,1.374431650966999492e-54,2.722207688670713252e-12,5.048959551055235440e-43
8.660454300818545281e-01,1.373869168941266505e-54,2.722212461174878648e-12,5.046884431453667028e-43
8.663988453733957318e-01,1.373249409376731497e-54,2.722216782285021097e-12,5.044599747945237870e-43
8.667522614260272373e-01,1.372554671400487888e-54,2.722220844599068152e-12,5.042040120013258010e-43
8.671056782111606909e-01,1.371742606316224936e-54,2.722224876007676101e-12,5.039049559814384858e-43
8.674590957001782066e-01,1.370897572794103381e-54,2.722229102363892853e-12,5.035937539583504110e-43
8.678125138644323666e-01,1.370141642977931550e-54,2.722233713768297621e-12,5.033152135498645361e-43
8.681659326752468875e-01,1.369461910769987171e-54,2.722238837414410289e-12,5.030645702162950698e-43
8.685193521039165088e-01,1.368845898693811545e-54,2.722244520242125080e-12,5.028372317458323009e-43
8.688727721217081035e-01,1.368281581902492035e-54,2.722250721739729060e-12,5.026287883681977820e-43
8.692261926998604560e-01,1.367757246176492075e-54,2.722257318835954104e-12,5.024349596611056147e-43
8.695796138095847061e-01,1.367261265389617487e-54,2.722264123483784917e-12,5.022515095412128130e-43
8.699330354220652373e-01,1.366781865723158200e-54,2.722270912151897511e-12,5.020741542004524454e-43
8.702864575084591214e-01,1.366306919904404036e-54,2.722277463691218173e-12,5.018984795369783046e-43
8.706398800398971183e-01,1.365823848153568918e-54,2.722283541373952987e-12,5.017199080828404102e-43
8.709933029874844523e-01,1.365319364915147514e-54,2.722289024881083848e-12,5.015335816426721673e-43
8.713467263223002579e-01,1.364779376719377169e-54,2.722293921510591445e-12,5.013343217407126605e-43
8.717001500153983562e-01,1.364188691160128275e-54,2.722298322261703466e-12,5.011165308388212505e-43
8.720535740378081435e-01,1.363530604415341705e-54,2.722302396380180489e-12,5.008740418509036070e-43
8.724069983605343692e-01,1.362786345502135101e-54,2.722306359417549272e-12,5.005999199126544252e-43
8.727604229545574688e-01,1.361927034772035044e-54,2.722310437296148638e-12,5.002835151029753046e-43
8.731138477908343409e-01,1.361151075301603275e-54,2.722314831971030178e-12,4.999976708484127378e-43
8.734672728402991249e-01,1.360454490692479289e-54,2.722319692302532964e-12,4.997408991086602657e-43
8.738206980738626450e-01,1.359824898824271812e-54,2.722325053219605193e-12,4.995086450885250174e-43
8.741741234624131884e-01,1.359250350893280408e-54,2.722330970017897967e-12,4.992965094484246310e-43
8.745275489768172816e-01,1.358719262080174651e-54,2.722337336105964356e-12,4.991002562612937373e-43
8.748809745879201349e-01,1.358220219319402713e-54,2.722343982657581872e-12,4.989157240862314759e-43
8.752344002665457534e-01,1.357741751467314290e-54,2.722350697930503571e-12,4.987387379956052001e-43
8.755878259834970478e-01,1.357272114841572854e-54,2.722357259660536302e-12,4.985650248604099604e-43
8.759412517095571671e-01,1.356799162092628392e-54,2.722363440289777373e-12,4.983901642273766829e-43
8.762946774154892760e-01,1.356310137417678190e-54,2.722369074188266129e-12,4.982095007900762452e-43
8.766481030720375545e-01,1.355791554235403987e-54,2.722374113257906853e-12,4.980180892966644717e-43
8.770015286499271978e-01,1.355228970597298021e-54,2.722378623942816700e-12,4.978106126305539657e-43
8.773549541198647495e-01,1.354606634489738034e-54,2.722382744652609272e-12,4.975812593400026196e-43
8.777083794525394334e-01,1.353907002667984772e-54,2.722386672306853178e-12,4.973235493842365692e-43
8.780618046186227099e-01,1.353083660106361008e-54,2.722390627844492001e-12,4.970203931306112206e-43
8.784152295887696082e-01,1.352283882139631930e-54,2.722394821433647173e-12,4.967258501569960884e-43
8.787686543336182821e-01,1.351566970061803847e-54,2.722399421911324418e-12,4.964616724436800643e-43
8.791220788237916750e-01,1.350920623720084928e-54,2.722404533030435771e-12,4.962233229226635255e-43
8.794755030298967435e-01,1.350332964326271932e-54,2.722410179322911725e-12,4.960064337777756048e-43
8.798289269225262332e-01,1.349792513486544601e-54,2.722416302065523617e-12,4.958067994459348281e-43
8.801823504722581237e-01,1.349288038087393909e-54,2.722422766929704454e-12,4.956203182245257423e-43
8.805357736496572940e-01,1.348808336234026091e-54,2.722429383609992724e-12,4.954429100546515608e-43
8.808891964252748563e-01,1.348342021053464492e-54,2.722435936057972501e-12,4.952704315995160386e-43
8.812426187696498214e-01,1.347877341988502425e-54,2.722442214578199124e-12,4.950986047640814433e-43
8.815960406533090987e-01,1.347402085357321926e-54,2.722448001196871411e-12,4.949229828319816618e-43
8.819494620467677182e-01,1.346903329667339386e-54,2.722453209187215371e-12,4.947388352248138303e-43
8.823028829205303847e-01,1.346367345208660720e-54,2.722457864996399657e-12,4.945411139394957511e-43
8.826563032450911450e-01,1.345779274589495271e-54,2.722462072475807550e-12,4.943243427320342428e-43
8.830097229909344980e-01,1.345122723585478272e-54,2.722466004519548788e-12,4.940824683769965716e-43
8.833631421285356167e-01,1.344369092007331282e-54,2.722469871644428894e-12,4.938049474888418589e-43
8.837165606283615693e-01,1.343541399668328643e-54,2.722473847611185201e-12,4.935002041790812180e-43
8.840699784608712086e-01,1.342800366169677928e-54,2.722478181454977100e-12,4.932272277943632881e-43
8.844233955965159488e-01,1.342133804468965573e-54,2.722482990105678742e-12,4.929815206731072727e-43
8.847768120057412089e-01,1.341529885056303843e-54,2.722488326603057737e-12,4.927587280898194935e-43
8.851302276589857465e-01,1.340977196043609857e-54,2.722494166288355155e-12,4.925546627972385550e-43
8.854836425266828792e-01,1.340464639643868940e-54,2.722500407345967251e-12,4.923652668800231453e-43
8.858370565792614837e-01,1.339981242295517326e-54,2.722506884217403309e-12,4.921865395689168216e-43
8.861904697871465508e-01,1.339515941302236204e-54,2.722513392594934786e-12,4.920144543441495576e-43
8.865438821207588527e-01,1.339057389407919820e-54,2.722519722929618058e-12,4.918448810967665551e-43
8.868972935505169408e-01,1.338593846357700405e-54,2.722525656406807503e-12,4.916735470270565556e-43
8.872507040468368134e-01,1.338112962537367401e-54,2.722531047373538696e-12,4.914959422880640907e-43
8.876041135801331361e-01,1.337601666234653672e-54,2.722535879479537912e-12,4.913072684611820188e-43
8.879575221208197977e-01,1.337045937750378446e-54,2.722540216255084488e-12,4.911023645371583519e-43
8.883109296393102428e-01,1.336430451437807518e-54,2.722544199647382185e-12,4.908755757246839265e-43
8.886643361060186930e-01,1.335738106961019547e-54,2.722548022716015405e-12,4.906205862361562405e-43
8.890177414913603693e-01,1.334926363631041731e-54,2.722551897131013945e-12,4.903217327235406864e-43
8.893711457657521580e-01,1.334156965551041684e-54,2.722556020632528159e-12,4.900383887201257989e-43
8.897245488996138318e-01,1.333466252090758577e-54,2.722560548717297302e-12,4.897838737577409198e-43
8.900779508633680503e-01,1.332842456921921341e-54,2.722565572939863922e-12,4.895538495635569691e-43
8.904313516274414697e-01,1.332274209934866861e-54,2.722571108520440551e-12,4.893441371523554788e-43
8.907847511622654091e-01,1.331750503650703752e-54,2.722577091683513034e-12,4.891507049400801741e-43
8.911381494382762947e-01,1.331260542431453714e-54,2.722583388160308469e-12,4.889696118108643108e-43
8.914915464259166589e-01,1.330793541936927744e-54,2.722589812925900986e-12,4.887969299006361620e-43
8.918449420956353624e-01,1.330338528880333113e-54,2.722596159581169553e-12,4.886286657676713908e-43
8.921983364178889264e-01,1.329884181952372743e-54,2.722602226551700157e-12,4.884606972634161305e-43
8.925517293631419768e-01,1.329418723280611521e-54,2.722607807338507883e-12,4.882887354165740853e-43
8.929051209018673552e-01,1.328929689031560406e-54,2.722612841335010329e-12,4.881082131310050280e-43
8.932585110045478949e-01,1.328403833233120392e-54,2.722617347913025788e-12,4.879142617126805960e-43
8.936118996416761995e-01,1.327826809559186922e-54,2.722621431721563008e-12,4.877015930634094105e-43
8.939652867837558636e-01,1.327182779576103152e-54,2.722625260840696465e-12,4.874643597357550091e-43
8.943186724013021394e-01,1.326441207564387591e-54,2.722628997391199889e-12,4.871913172288153920e-43
8.946720564648420471e-01,1.325638930020004805e-54,2.722632907963233163e-12,4.868959477213173928e-43
8.950254389449159298e-01,1.324919826295229420e-54,2.722637154603214236e-12,4.866310679905188166e-43
8.953788198120774533e-01,1.324272218980833339e-54,2.722641854808035431e-12,4.863923680017779619e-43
8.957321990368951603e-01,1.323684764903210014e-54,2.722647059800959983e-12,4.861756723620205464e-43
8.960855765899520264e-01,1.323146506695596878e-54,2.722652744939541140e-12,4.859769609454835540e-43
8.964389524418467925e-01,1.322646775684231348e-54,2.722658811791378193e-12,4.857923328314478003e-43
8.967923265631947416e-01,1.322175015725441486e-54,2.722665101642863645e-12,4.856179391757132935e-43
8.971456989246284763e-01,1.321720585000893275e-54,2.722671419556113720e-12,4.854499061133046714e-43
8.974990694967980298e-01,1.321272573207003477e-54,2.722677566150124762e-12,4.852842619463337264e-43
8.978524382503719758e-01,1.320819706715407557e-54,2.722683326225148360e-12,4.851169043396067604e-43
8.982058051560380951e-01,1.320350112260186360e-54,2.722688576980954556e-12,4.849434942443004995e-43
8.985591701845041523e-01,1.319851246377128650e-54,2.722693289879004019e-12,4.847594296733226920e-43
8.989125333064982293e-01,1.319309656540632530e-54,2.722697525637399900e-12,4.845597588853628102e-43
8.992658944927699460e-01,1.318710648286737125e-54,2.722701418995653166e-12,4.843390608630091610e-43
8.996192537140903500e-01,1.318037847164471699e-54,2.722705153569184020e-12,4.840912889288290642e-43
8.999726109412533592e-01,1.317249796920038535e-54,2.722708931406011803e-12,4.838011811419769652e-43
9.003259661450759843e-01,1.316497526264606180e-54,2.722712942199711768e-12,4.835241739443131716e-43
9.006793192963994388e-01,1.315821630690359925e-54,2.722717336288782221e-12,4.832751505831667544e-43
9.010326703660891390e-01,1.315210807113067433e-54,2.722722203782900093e-12,4.830499436504163778e-43
9.013860193250359254e-01,1.314654116971577567e-54,2.722727562475311262e-12,4.828445324791831349e-43
9.017393661441566177e-01,1.314140963418367816e-54,2.722733354953044383e-12,4.826550352526280319e-43
9.020927107943942369e-01,1.313660956521606020e-54,2.722739456252233203e-12,4.824776581193045090e-43
9.024460532467195595e-01,1.313203728637597295e-54,2.722745692099813476e-12,4.823086241392008493e-43
9.027993934721304514e-01,1.312758746667475466e-54,2.722751866274684992e-12,4.821440994781556064e-43
9.031527314416540886e-01,1.312315151976051941e-54,2.722757790396434244e-12,4.819801293397377214e-43
9.035060671263462906e-01,1.311861682706526645e-54,2.722763256878481231e-12,4.818126142228442519e-43
9.038594004972926310e-01,1.311386417584862280e-54,2.722768201307041788e-12,4.816371870933935348e-43
9.042127315256092146e-01,1.310876710562657984e-54,2.722772635036478448e-12,4.814492013377736589e-43
9.045660601824431213e-01,1.310318890957551475e-54,2.722776651436466101e-12,4.812436195478102841e-43
9.049193864389731834e-01,1.309697903745085891e-54,2.722780406273197275e-12,4.810148849049980862e-43
9.052727102664102077e-01,1.308993019891057225e-54,2.722784050892590234e-12,4.807553575399928023e-43
9.056260316359977525e-01,1.308202498755148032e-54,2.722787843099389046e-12,4.804643527664652670e-43
9.059793505190134599e-01,1.307493478835927507e-54,2.722791941366140664e-12,4.802032277868071146e-43
9.063326668867686120e-01,1.306854739039746792e-54,2.722796464251650719e-12,4.799678404896601009e-43
9.066859807106092406e-01,1.306275348767230110e-54,2.722801468764120544e-12,4.797541663440296770e-43
9.070392919619161276e-01,1.305744737992635798e-54,2.722806940178997722e-12,4.795583259042214679e-43
9.073926006121063592e-01,1.305252622008258393e-54,2.722812792848106141e-12,4.793765570063092671e-43
